Fc_real,Fc_pre
0.808163265,0.778163265
0.817959184,0.81244898
0.825306122,0.839387755
0.825306122,0.823061224
0.819591837,0.819795918
0.826122449,0.820612245
0.80244898,0.799387755
0.8,0.765102041
0.816326531,0.811632653
0.800816327,0.780612245
0.801632653,0.770816327
0.820408163,0.814081633
0.825306122,0.827959184
0.813877551,0.805918367
0.822857143,0.819795918
0.806530612,0.783877551
0.810612245,0.803469388
0.803265306,0.774897959
0.807346939,0.785510204
0.800816327,0.780612245
0.807346939,0.782244898
0.819591837,0.817346939
0.829387755,0.836122449
0.816326531,0.805918367
0.794285714,0.742244898
0.811428571,0.787142857
0.808979592,0.815714286
0.813061224,0.803469388
0.806530612,0.790408163
0.804897959,0.760204082
0.812244898,0.797755102
0.825306122,0.811632653
0.794285714,0.768367347
0.808163265,0.787959184
0.816326531,0.799387755
0.798367347,0.784693878
0.79755102,0.774897959
0.822857143,0.823061224
0.813877551,0.809183673
0.807346939,0.769183673
0.79755102,0.779795918
0.822040816,0.830408163
0.807346939,0.800204082
0.819591837,0.806734694
0.798367347,0.771632653
0.811428571,0.787142857
0.810612245,0.799387755
0.811428571,0.814081633
0.826938776,0.821428571
0.805714286,0.779795918
0.823673469,0.824693878
0.822857143,0.823877551
0.816326531,0.797755102
0.805714286,0.785510204
0.804081633,0.774897959
0.824489796,0.824693878
0.800816327,0.77244898
0.826122449,0.806734694
0.815510204,0.792857143
0.819591837,0.798571429
0.806530612,0.792040816
0.817142857,0.811632653
0.815510204,0.81
0.79755102,0.74877551
0.819591837,0.805102041
0.807346939,0.77244898
0.808979592,0.794489796
0.816326531,0.804285714
0.819591837,0.806734694
0.819591837,0.805918367
0.822857143,0.816530612
0.812244898,0.801836735
0.819591837,0.816530612
0.794285714,0.776530612
