Fc_real,Fc_pre
0.499591837,0.647346939
0.505306122,0.669387755
0.507755102,0.675102041
0.471020408,0.604081633
0.457959184,0.586122449
0.420408163,0.502040816
0.426122449,0.50122449
0.434285714,0.529795918
0.433469388,0.551020408
0.404081633,0.475102041
0.398367347,0.462040816
0.411428571,0.488979592
0.420408163,0.513469388
0.422040816,0.521632653
0.408979592,0.497142857
0.417959184,0.507755102
0.387755102,0.429387755
0.395102041,0.449795918
0.364897959,0.404081633
0.389387755,0.456326531
0.38122449,0.431836735
0.379591837,0.429387755
0.382040816,0.448979592
0.373877551,0.428571429
0.377142857,0.453877551
0.390204082,0.463673469
0.366530612,0.431020408
0.363265306,0.400816327
0.360816327,0.384489796
0.369795918,0.444897959
0.376326531,0.445714286
0.374693878,0.435918367
0.366530612,0.422040816
0.349387755,0.384489796
0.321632653,0.333877551
0.33877551,0.377142857
0.325714286,0.34122449
0.334693878,0.342857143
0.355102041,0.37877551
0.345306122,0.356734694
0.34122449,0.354285714
0.34122449,0.36
0.345306122,0.372244898
0.348571429,0.380408163
0.347755102,0.395918367
0.351020408,0.411428571
0.354285714,0.393469388
0.363265306,0.39755102
0.354285714,0.403265306
0.356734694,0.390204082
0.351020408,0.376326531
0.355918367,0.392653061
0.373061224,0.435102041
0.374693878,0.439183673
0.374693878,0.440816327
0.365714286,0.427755102
0.363265306,0.400816327
0.376326531,0.44
0.368163265,0.413877551
0.371428571,0.435102041
0.386122449,0.453061224
0.382040816,0.462857143
0.360816327,0.422040816
0.370612245,0.445714286
0.359183673,0.408979592
0.365714286,0.408979592
0.353469388,0.379591837
0.346122449,0.354285714
0.355918367,0.395102041
0.342040816,0.364897959
0.343673469,0.373061224
0.346938776,0.382040816
0.360816327,0.422040816
0.364897959,0.410612245
0.367346939,0.426122449
0.368163265,0.42122449
0.368163265,0.420408163
0.355918367,0.395918367
0.326530612,0.347755102
0.319183673,0.324081633
0.330612245,0.354285714
0.332244898,0.346938776
0.331428571,0.342040816
0.333877551,0.344489796
0.330612245,0.336326531
0.306122449,0.311836735
0.307755102,0.31755102
0.31755102,0.350204082
0.314285714,0.320816327
0.314285714,0.318367347
0.309387755,0.306938776
0.302857143,0.293061224
0.323265306,0.333061224
0.327346939,0.33877551
0.333877551,0.351020408
0.346938776,0.373877551
0.342857143,0.370612245
0.356734694,0.371428571
0.370612245,0.406530612
0.37877551,0.433469388
0.359183673,0.369795918
0.373061224,0.393469388
0.371428571,0.410612245
0.363265306,0.389387755
0.365714286,0.392653061
0.365714286,0.396734694
0.386122449,0.451428571
0.391020408,0.447346939
0.37877551,0.408163265
0.373061224,0.404897959
0.375510204,0.422857143
0.373877551,0.417142857
0.382040816,0.423673469
0.377142857,0.412244898
0.388571429,0.430204082
0.382040816,0.416326531
0.394285714,0.435102041
0.377959184,0.408163265
0.385306122,0.428571429
0.368163265,0.410612245
0.34122449,0.356734694
0.342857143,0.370612245
0.346122449,0.382857143
0.363265306,0.416326531
0.351836735,0.382040816
0.351020408,0.391836735
