Fc_real,Fc_pre
0.48081632653061224,0.013877551020408219
0.35510204081632657,0.02857142857142858
0.28163265306122454,0.03755102040816327
0.24897959183673468,0.04816326530612247
0.22530612244897963,0.059591836734693926
0.20734693877551025,0.05795918367346942
0.1885714285714286,0.06040816326530607
0.18122448979591832,0.06448979591836734
0.17877551020408167,0.0653061224489796
0.16816326530612247,0.06775510204081636
0.14938775510204083,0.061224489795918324
0.14530612244897956,0.06285714285714283
0.1355102040816326,0.06040816326530607
0.13632653061224487,0.05306122448979589
0.12653061224489792,0.061224489795918324
0.11755102040816323,0.05387755102040814
0.10693877551020403,0.05306122448979589
0.1093877551020408,0.050612244897959235
0.10285714285714287,0.04734693877551022
0.1004081632653061,0.05306122448979589
0.09632653061224494,0.05306122448979589
0.09551020408163269,0.05306122448979589
0.09551020408163269,0.05632653061224491
0.09306122448979592,0.06040816326530607
0.09795918367346934,0.06285714285714283
0.10122448979591836,0.06448979591836734
0.09959183673469385,0.06448979591836734
0.0971428571428572,0.06367346938775509
0.09959183673469385,0.059591836734693926
0.09551020408163269,0.06448979591836734
0.09959183673469385,0.06612244897959185
0.1004081632653061,0.06938775510204087
0.09632653061224494,0.06775510204081636
0.0971428571428572,0.07020408163265301
0.0971428571428572,0.07020408163265301
0.09551020408163269,0.07020408163265301
0.09224489795918367,0.07183673469387752
0.0897959183673469,0.07102040816326527
0.09306122448979592,0.07183673469387752
0.09387755102040818,0.07102040816326527
0.09306122448979592,0.0759183673469388
0.09469387755102043,0.07265306122448978
0.09387755102040818,0.07428571428571429
0.09551020408163269,0.07673469387755105
0.09469387755102043,0.07510204081632654
0.0987755102040816,0.07673469387755105
0.09795918367346934,0.07999999999999996
0.0987755102040816,0.07755102040816331
0.0987755102040816,0.07755102040816331
0.09632653061224494,0.07836734693877556
0.0971428571428572,0.07755102040816331
0.09959183673469385,0.07673469387755105
0.0987755102040816,0.07428571428571429
0.0971428571428572,0.07428571428571429
0.09795918367346934,0.0759183673469388
0.10204081632653061,0.07510204081632654
0.10367346938775512,0.08163265306122447
0.10530612244897963,0.08408163265306123
0.1110204081632653,0.09061224489795916
0.1093877551020408,0.08408163265306123
0.1093877551020408,0.086530612244898
0.11020408163265305,0.0881632653061224
0.1093877551020408,0.08571428571428574
0.1110204081632653,0.08489795918367349
0.1110204081632653,0.086530612244898
0.1093877551020408,0.08734693877551025
0.10857142857142854,0.08408163265306123
0.10775510204081629,0.086530612244898
0.10857142857142854,0.08489795918367349
0.10693877551020403,0.08163265306122447
0.10775510204081629,0.08326530612244898
0.11428571428571432,0.086530612244898
0.11428571428571432,0.08734693877551025
0.11591836734693872,0.09224489795918367
0.1110204081632653,0.08734693877551025
0.11591836734693872,0.09061224489795916
0.11510204081632658,0.09061224489795916
0.11918367346938774,0.09224489795918367
0.11591836734693872,0.09224489795918367
0.11673469387755098,0.09142857142857141
0.12326530612244901,0.1004081632653061
0.12326530612244901,0.10122448979591836
0.12408163265306127,0.10122448979591836
0.12326530612244901,0.09795918367346934
0.12081632653061225,0.09632653061224494
0.11510204081632658,0.09142857142857141
0.11346938775510207,0.09387755102040818
0.11836734693877549,0.09387755102040818
0.11510204081632658,0.09142857142857141
0.11673469387755098,0.09387755102040818
0.11755102040816323,0.0987755102040816
0.12326530612244901,0.09795918367346934
0.12571428571428567,0.0987755102040816
0.12244897959183676,0.09632653061224494
0.12081632653061225,0.0987755102040816
0.12489795918367352,0.10367346938775512
0.12653061224489792,0.09551020408163269
0.12653061224489792,0.10285714285714287
