Fc_real,Fc_pre
0.49750000000000005,0.565
0.485,0.525
0.48,0.5225
0.495,0.5449999999999999
0.4675,0.495
0.48,0.48750000000000004
0.5275000000000001,0.5925
0.585,0.6475
0.6174999999999999,0.6599999999999999
0.6475,0.6875
0.6875,0.7050000000000001
0.6699999999999999,0.6950000000000001
0.6525000000000001,0.685
0.69,0.7025
0.685,0.69
0.6575,0.6675
0.6425000000000001,0.6625
0.6225,0.645
0.6174999999999999,0.655
0.615,0.645
0.6225,0.6425000000000001
0.63,0.645
0.6325000000000001,0.6525000000000001
0.6,0.6375
0.635,0.65
0.6,0.6425000000000001
0.575,0.625
0.5349999999999999,0.61
0.5775,0.645
0.5974999999999999,0.65
0.61,0.65
0.61,0.655
0.63,0.6675
0.61,0.65
0.635,0.6675
0.62,0.6675
0.6375,0.6699999999999999
0.6525000000000001,0.6825
0.615,0.6575
0.62,0.6625
0.6074999999999999,0.645
0.5725,0.6225
0.6425000000000001,0.6725
0.6375,0.6725
0.6675,0.6925
0.6975,0.71
0.6725,0.6975
0.6799999999999999,0.7075
0.74,0.7875
0.7775,0.8674999999999999
0.7975,0.8875
0.83,0.895
0.8175,0.8925
0.8475,0.9075
0.86,0.9175
0.865,0.9225
0.84,0.92
0.87,0.9275
0.8725,0.9325
0.8775,0.94
0.8925,0.94
0.87,0.9375
0.855,0.9225
0.8875,0.9375
0.895,0.9475
0.915,0.9575
0.8825000000000001,0.9475
0.865,0.935
0.8775,0.9375
0.8875,0.945
0.9075,0.945
0.89,0.9375
0.915,0.9575
0.91,0.95
0.945,0.96
0.9475,0.96
0.945,0.96
0.96,0.9625
0.955,0.96
0.965,0.96
0.945,0.9575
0.9475,0.9575
0.935,0.9575
0.95,0.9575
0.9525,0.9625
0.9575,0.9625
0.9625,0.96
0.9725,0.9625
0.975,0.965
0.98,0.965
0.9725,0.965
0.9775,0.965
0.985,0.9725
0.985,0.975
0.99,0.975
0.9975,0.975
0.9975,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
