Fc_real,Fc_pre
0.5275000000000001,0.5125
0.52,0.485
0.5275000000000001,0.49750000000000005
0.49,0.42000000000000004
0.49,0.39249999999999996
0.53,0.48750000000000004
0.505,0.4175
0.5375,0.5125
0.5475,0.52
0.5475,0.53
0.5625,0.54
0.5549999999999999,0.525
0.54,0.52
0.5625,0.54
0.61,0.6275
0.63,0.7125
0.6775,0.8275
0.6875,0.835
0.7175,0.8775
0.69,0.835
0.7025,0.85
0.7375,0.9
0.7525,0.89
0.7475,0.9075
0.7525,0.8825000000000001
0.7424999999999999,0.8775
0.71,0.8325
0.7175,0.85
0.7025,0.845
0.7125,0.85
0.725,0.8525
0.755,0.8725
0.73,0.8525
0.7050000000000001,0.875
0.75,0.9375
0.8125,0.9625
0.8175,0.97
0.8475,0.9775
0.8674999999999999,0.9825
0.9,0.9875
0.9025,0.9875
0.9,0.9875
0.88,0.9825
0.85,0.975
0.84,0.97
0.8525,0.975
0.86,0.9825
0.8225,0.975
0.8425,0.98
0.85,0.9775
0.8200000000000001,0.9625
0.8125,0.955
0.815,0.955
0.8275,0.965
0.8225,0.965
0.8375,0.975
0.85,0.98
0.84,0.97
0.8475,0.975
0.855,0.975
0.865,0.985
0.8674999999999999,0.985
0.8725,0.985
0.9075,0.9825
0.9225,0.9875
0.9325,0.9875
0.95,0.9875
0.9625,0.9875
0.9625,0.99
0.9575,0.99
0.945,0.99
0.9475,0.99
0.935,0.99
0.935,0.99
0.9475,0.9875
0.9325,0.9875
0.9325,0.99
0.9225,0.99
0.915,0.99
0.9375,0.99
0.9299999999999999,0.9875
0.94,0.9875
0.9225,0.985
0.9299999999999999,0.985
0.9225,0.985
0.92,0.9875
0.945,0.9875
0.95,0.985
0.9525,0.985
0.9575,0.9875
0.96,0.9875
0.9525,0.9875
0.965,0.99
0.9725,0.995
0.9725,0.995
0.985,0.9975
0.9875,0.9975
0.9975,0.9975
0.9975,0.9975
0.9975,0.9975
0.9975,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
1.0,0.9975
