Fc_real,Fc_pre
0.48,0.5375
0.36750000000000005,0.355
0.3075,0.24750000000000005
0.265,0.21250000000000002
0.30000000000000004,0.265
0.3125,0.3025
0.2825,0.245
0.27,0.23250000000000004
0.2925,0.25249999999999995
0.2825,0.25749999999999995
0.275,0.24250000000000005
0.27,0.22999999999999998
0.28,0.24750000000000005
0.26749999999999996,0.24
0.29000000000000004,0.26749999999999996
0.3075,0.30000000000000004
0.2975,0.27749999999999997
0.3275,0.31000000000000005
0.31000000000000005,0.2975
0.3325,0.3325
0.3375,0.35250000000000004
0.31499999999999995,0.30500000000000005
0.3275,0.3025
0.31499999999999995,0.30000000000000004
0.3025,0.2925
0.31999999999999995,0.32999999999999996
0.31499999999999995,0.3125
0.345,0.3375
0.345,0.36750000000000005
0.3375,0.35
0.3375,0.33999999999999997
0.30500000000000005,0.275
0.30500000000000005,0.3075
0.3025,0.3125
0.31000000000000005,0.3175
0.31999999999999995,0.3225
0.345,0.36250000000000004
0.34750000000000003,0.35250000000000004
0.355,0.36750000000000005
0.36750000000000005,0.375
0.35250000000000004,0.355
0.39249999999999996,0.4225
0.38249999999999995,0.41500000000000004
0.4,0.43999999999999995
0.4375,0.49
0.4325,0.45999999999999996
0.4375,0.475
0.4375,0.43999999999999995
0.4375,0.4375
0.4425,0.4375
0.49250000000000005,0.52
0.495,0.5075000000000001
0.565,0.635
0.5800000000000001,0.6475
0.5775,0.625
0.5575,0.5875
0.5575,0.6025
0.5700000000000001,0.6074999999999999
0.5974999999999999,0.6599999999999999
0.6174999999999999,0.6925
0.6125,0.6699999999999999
0.6025,0.6575
0.5675,0.6275
0.5800000000000001,0.64
0.6025,0.6699999999999999
0.5875,0.64
0.6125,0.6675
0.635,0.6975
0.6425000000000001,0.6875
0.64,0.6725
0.6625,0.7175
0.685,0.7525
0.6725,0.72
0.6599999999999999,0.72
0.6425000000000001,0.6725
0.615,0.62
0.6225,0.625
0.635,0.65
0.6225,0.64
0.6475,0.6799999999999999
0.63,0.6425000000000001
0.5974999999999999,0.63
0.5925,0.63
0.56,0.5925
0.6,0.6525000000000001
0.5825,0.615
0.5825,0.6225
0.6025,0.665
0.6025,0.6525000000000001
0.6275,0.69
0.645,0.7075
0.6375,0.7050000000000001
0.615,0.6575
0.6074999999999999,0.6675
0.625,0.6975
0.635,0.6950000000000001
0.64,0.6799999999999999
0.6025,0.6475
0.635,0.6975
