Fc_real,Fc_pre
0.505,0.5325
0.4375,0.5075000000000001
0.4575,0.515
0.4625,0.5549999999999999
0.47,0.5449999999999999
0.485,0.565
0.5125,0.5800000000000001
0.5375,0.6
0.5425,0.605
0.56,0.63
0.5974999999999999,0.6525000000000001
0.625,0.665
0.605,0.65
0.6325000000000001,0.665
0.6475,0.6775
0.6575,0.6925
0.6675,0.6975
0.6775,0.7150000000000001
0.7075,0.7424999999999999
0.7050000000000001,0.75
0.7050000000000001,0.74
0.6875,0.7324999999999999
0.685,0.73
0.69,0.7175
0.7,0.7424999999999999
0.71,0.7525
0.72,0.7475
0.72,0.75
0.7375,0.7675
0.75,0.7725
0.7575000000000001,0.775
0.7675,0.78
0.7775,0.8025
0.7975,0.8049999999999999
0.8,0.815
0.8075,0.8275
0.81,0.8125
0.8200000000000001,0.8200000000000001
0.8275,0.835
0.8200000000000001,0.8275
0.83,0.83
0.8200000000000001,0.8275
0.835,0.835
0.8225,0.8200000000000001
0.8275,0.83
0.8275,0.83
0.84,0.8375
0.8425,0.845
0.8525,0.8475
0.86,0.8525
0.8575,0.855
0.865,0.8575
0.875,0.86
0.875,0.8575
0.875,0.8575
0.8775,0.8575
0.8775,0.8575
0.875,0.855
0.875,0.8525
0.8725,0.8475
0.8725,0.8525
0.8725,0.8525
0.8725,0.8525
0.875,0.8575
0.8725,0.855
0.87,0.8525
0.87,0.86
0.87,0.8475
0.87,0.855
0.87,0.8575
0.865,0.85
0.8674999999999999,0.8525
0.865,0.8525
0.8625,0.8475
0.86,0.8475
0.87,0.8575
0.865,0.85
0.865,0.85
0.8725,0.8575
0.8725,0.86
0.8674999999999999,0.855
0.87,0.86
0.8625,0.85
0.8674999999999999,0.8625
0.8725,0.86
0.8674999999999999,0.855
0.8725,0.86
0.87,0.8575
0.87,0.8575
0.87,0.8625
0.8625,0.8525
0.8575,0.84
0.8625,0.845
0.8625,0.85
0.8674999999999999,0.8525
0.8674999999999999,0.8525
0.875,0.86
0.87,0.85
0.8674999999999999,0.8475
