Fc_real,Fd_real,Fe_real,Fc_pre,Fd_pre,Fe_pre
0.313683072,0.188750676,0.497566252,0.318009735,0.184964846,0.497025419
0.322336398,0.184964846,0.492698756,0.336398053,0.169280692,0.494321255
0.30773391,0.203893997,0.488372093,0.307193077,0.193077339,0.499729584
0.302325581,0.203893997,0.493780422,0.304488913,0.195781504,0.499729584
0.310978908,0.196863169,0.492157923,0.318009735,0.182260681,0.499729584
0.313683072,0.201189832,0.485127096,0.325581395,0.181179016,0.493239589
0.309897242,0.204975663,0.485127096,0.319632234,0.188750676,0.49161709
0.316387236,0.203353164,0.4802596,0.327744727,0.176852353,0.49540292
0.313683072,0.212547323,0.473769605,0.32449973,0.18009735,0.49540292
0.303407247,0.227690644,0.468902109,0.30773391,0.197944835,0.494321255
0.310978908,0.221200649,0.467820443,0.315846403,0.190914008,0.493239589
0.310438075,0.223363981,0.466197945,0.31151974,0.201189832,0.487290427
0.302325581,0.235803137,0.461871282,0.294213088,0.217414819,0.488372093
0.301243916,0.230935641,0.467820443,0.305029746,0.201730665,0.493239589
0.301784749,0.233639805,0.464575446,0.296917253,0.20822066,0.494862088
0.309897242,0.230935641,0.459167117,0.302866414,0.213628989,0.483504597
0.302866414,0.230935641,0.466197945,0.293131422,0.220659816,0.486208761
0.299621417,0.228231476,0.472147107,0.288804759,0.224986479,0.486208761
0.300703083,0.221741482,0.477555435,0.306111412,0.224445646,0.469442942
0.297998918,0.227690644,0.474310438,0.302325581,0.233639805,0.464034613
0.30016225,0.21579232,0.48404543,0.316387236,0.225527312,0.458085452
0.303407247,0.211465657,0.485127096,0.313683072,0.220118983,0.466197945
0.313683072,0.197944835,0.488372093,0.323418064,0.20822066,0.468361276
0.315305571,0.194159005,0.490535425,0.325040562,0.196863169,0.478096268
0.312060573,0.186587345,0.501352082,0.325581395,0.210924824,0.46349378
0.312601406,0.18388318,0.503515414,0.327203894,0.199567334,0.473228772
0.301243916,0.18766901,0.511087074,0.312601406,0.182801514,0.50459708
0.309897242,0.170362358,0.5197404,0.329908058,0.17252569,0.497566252
0.314223905,0.168739859,0.517036236,0.331530557,0.161709032,0.506760411
0.307193077,0.175229854,0.517577069,0.313683072,0.160086533,0.526230395
0.318550568,0.160086533,0.521362899,0.332612223,0.155219037,0.51216874
0.310438075,0.169280692,0.520281233,0.326663061,0.153055706,0.520281233
0.316928069,0.163331531,0.5197404,0.336398053,0.138994051,0.524607896
0.320713899,0.160627366,0.518658734,0.347755544,0.136830719,0.515413737
0.321254732,0.168199027,0.510546241,0.33964305,0.138453218,0.521903732
0.315305571,0.177393186,0.507301244,0.323958897,0.129799892,0.546241211
0.305570579,0.18009735,0.514332071,0.313142239,0.127095727,0.559762034
0.300703083,0.183342347,0.51595457,0.302325581,0.133585722,0.564088697
0.297458085,0.191995673,0.510546241,0.294753921,0.146024878,0.559221201
0.300703083,0.192536506,0.506760411,0.297998918,0.145484045,0.556517036
0.299080584,0.199026501,0.501892915,0.293131422,0.143861547,0.563007031
0.306111412,0.189832342,0.504056247,0.302866414,0.142779881,0.554353705
0.308274743,0.196322336,0.49540292,0.301784749,0.137371552,0.560843699
0.30394808,0.208761493,0.487290427,0.295835587,0.14818821,0.555976203
0.297998918,0.208761493,0.493239589,0.29637642,0.15197404,0.55164954
0.297998918,0.21579232,0.486208761,0.305029746,0.157923202,0.537047052
0.290427258,0.219037317,0.490535425,0.302866414,0.148729043,0.548404543
0.287182261,0.226068145,0.486749594,0.287723094,0.151433207,0.560843699
0.280151433,0.221741482,0.498107085,0.27582477,0.157382369,0.566792861
0.27203894,0.235803137,0.492157923,0.261763115,0.158464035,0.57977285
0.269875608,0.234721471,0.49540292,0.265008112,0.149269876,0.585722012
0.265548945,0.226608978,0.507842077,0.26446728,0.153596539,0.581936182
0.254191455,0.230394808,0.515413737,0.244456463,0.162249865,0.593293672
0.247160627,0.23634397,0.516495403,0.242293131,0.162790698,0.594916171
0.235262304,0.237966468,0.526771228,0.229853975,0.170903191,0.599242834
0.232017307,0.249323959,0.518658734,0.217955652,0.181719849,0.6003245
0.230394808,0.238507301,0.531097891,0.21957815,0.185505679,0.594916171
0.229313142,0.238507301,0.532179557,0.220118983,0.178474851,0.601406165
0.223904813,0.235262304,0.540832883,0.216333153,0.186587345,0.597079502
0.21957815,0.241752299,0.538669551,0.197944835,0.196322336,0.605732829
0.21579232,0.2401298,0.54407788,0.197404002,0.188209843,0.614386155
0.222282315,0.234721471,0.542996214,0.205516495,0.18766901,0.606814494
0.216873986,0.233639805,0.549486209,0.203353164,0.185505679,0.611141157
0.218496485,0.220659816,0.560843699,0.203893997,0.189832342,0.606273661
0.220659816,0.213088156,0.566252028,0.207138994,0.173607355,0.619253651
0.224445646,0.207138994,0.56841536,0.213088156,0.155219037,0.631692807
0.232017307,0.194159005,0.573823688,0.228772309,0.144943213,0.626284478
0.234721471,0.185505679,0.57977285,0.231476474,0.147106544,0.621416982
0.239588967,0.174689021,0.585722012,0.230394808,0.135208221,0.634396971
0.23634397,0.166035695,0.597620335,0.226608978,0.136830719,0.636560303
0.239588967,0.163872363,0.59653867,0.229853975,0.126014062,0.644131963
0.245538129,0.156841536,0.597620335,0.232017307,0.130340725,0.637641969
0.263385614,0.149269876,0.587344511,0.263385614,0.135749054,0.600865333
0.261222282,0.156300703,0.582477015,0.259058951,0.129799892,0.611141157
0.269334776,0.14818821,0.582477015,0.266089778,0.122769064,0.611141157
0.27203894,0.151433207,0.576527853,0.27203894,0.122769064,0.605191996
0.285559762,0.147647377,0.566792861,0.290427258,0.114656571,0.594916171
0.276906436,0.162790698,0.560302866,0.274743104,0.115197404,0.610059492
0.288263926,0.14818821,0.563547864,0.287723094,0.114115738,0.598161168
0.295294754,0.150892374,0.553812872,0.292049757,0.127095727,0.580854516
0.286641428,0.155219037,0.558139535,0.280692266,0.135208221,0.584099513
0.294753921,0.147647377,0.557598702,0.288263926,0.131963223,0.57977285
0.291508924,0.1595457,0.548945376,0.284478096,0.147647377,0.567874527
0.309356409,0.155219037,0.535424554,0.30016225,0.150892374,0.548945376
0.310438075,0.159004867,0.530557058,0.301243916,0.147106544,0.55164954
0.320173067,0.150351541,0.529475392,0.320173067,0.141157382,0.538669551
0.319632234,0.158464035,0.521903732,0.309897242,0.145484045,0.544618713
0.322877231,0.156841536,0.520281233,0.314764738,0.147106544,0.538128718
0.332612223,0.160086533,0.507301244,0.330448891,0.13142239,0.538128718
0.342347215,0.157382369,0.500270416,0.349378042,0.127095727,0.52352623
0.347755544,0.158464035,0.493780422,0.359113034,0.119524067,0.521362899
0.342888048,0.166035695,0.491076257,0.343969713,0.134126555,0.521903732
0.338561385,0.175770687,0.485667929,0.332612223,0.138994051,0.528393726
0.344510546,0.174689021,0.480800433,0.344510546,0.145484045,0.510005408
0.336398053,0.181719849,0.481882098,0.344510546,0.146565711,0.508923743
0.331530557,0.178474851,0.489994592,0.329908058,0.144943213,0.525148729
0.331530557,0.179015684,0.489453759,0.333693889,0.143320714,0.522985398
0.333693889,0.18388318,0.482422931,0.334234721,0.145484045,0.520281233
0.332612223,0.186046512,0.481341266,0.333693889,0.161709032,0.50459708
0.334775554,0.193618172,0.471606274,0.341806382,0.155219037,0.502974581
0.331530557,0.211465657,0.457003786,0.336398053,0.163872363,0.499729584
0.32828556,0.220659816,0.451054624,0.33207139,0.177393186,0.490535425
0.328826393,0.222282315,0.448891293,0.33964305,0.179556517,0.480800433
0.328826393,0.226608978,0.44456463,0.33207139,0.187128177,0.480800433
0.335316387,0.221200649,0.443482964,0.341265549,0.188750676,0.469983775
0.34342888,0.227149811,0.429421309,0.340724716,0.18388318,0.475392104
0.341806382,0.233639805,0.424553813,0.343969713,0.179015684,0.477014602
0.33207139,0.246078962,0.421849648,0.33207139,0.184964846,0.482963764
0.326663061,0.24770146,0.425635479,0.33207139,0.189832342,0.478096268
0.314223905,0.253109789,0.432666306,0.315305571,0.192536506,0.492157923
0.306111412,0.256895619,0.436992969,0.299621417,0.199026501,0.501352082
0.314764738,0.25148729,0.433747972,0.312060573,0.18009735,0.507842077
0.297998918,0.26446728,0.437533802,0.292049757,0.188750676,0.519199567
0.295294754,0.255273121,0.449432125,0.288263926,0.19145484,0.520281233
0.283396431,0.263926447,0.452677123,0.274202271,0.193618172,0.532179557
0.283937263,0.250946458,0.465116279,0.267171444,0.18766901,0.545159546
0.280151433,0.249864792,0.469983775,0.267712277,0.191995673,0.54029205
0.27203894,0.244456463,0.483504597,0.263385614,0.194159005,0.542455381
0.27203894,0.231476474,0.496484586,0.263926447,0.192536506,0.543537047
0.271498107,0.233639805,0.494862088,0.265548945,0.17631152,0.558139535
0.273120606,0.225527312,0.501352082,0.267171444,0.182260681,0.550567875
0.273661439,0.217955652,0.50838291,0.273661439,0.183342347,0.542996214
0.278528935,0.209843158,0.511627907,0.283396431,0.18388318,0.532720389
0.288804759,0.197944835,0.513250406,0.294753921,0.167117361,0.538128718
0.30016225,0.186046512,0.513791239,0.314764738,0.162790698,0.522444565
0.295294754,0.188209843,0.516495403,0.30773391,0.162249865,0.530016225
0.299621417,0.18009735,0.520281233,0.303407247,0.15575987,0.540832883
0.306652244,0.17631152,0.517036236,0.308815576,0.144943213,0.546241211
0.317468902,0.170903191,0.511627907,0.331530557,0.128718226,0.539751217
0.301243916,0.190914008,0.507842077,0.308274743,0.141698215,0.550027042
0.314223905,0.177934018,0.507842077,0.323418064,0.138453218,0.538128718
0.305029746,0.183342347,0.511627907,0.310438075,0.137371552,0.552190373
0.298539751,0.177934018,0.52352623,0.306111412,0.125473229,0.56841536
0.295835587,0.177393186,0.526771228,0.306652244,0.126554895,0.566792861
0.304488913,0.167117361,0.528393726,0.321254732,0.118983234,0.559762034
0.294753921,0.168739859,0.53650622,0.304488913,0.118983234,0.576527853
0.281773932,0.166035695,0.552190373,0.290427258,0.121146566,0.588426176
0.29259059,0.162790698,0.544618713,0.303407247,0.114656571,0.581936182
0.294213088,0.158464035,0.547322877,0.303407247,0.116819903,0.57977285
0.30016225,0.160086533,0.539751217,0.308274743,0.11627907,0.575446187
0.290968091,0.165494862,0.543537047,0.297458085,0.121687399,0.580854516
0.293672255,0.166035695,0.54029205,0.299080584,0.132504056,0.56841536
0.299621417,0.153055706,0.547322877,0.313142239,0.126554895,0.560302866
0.30016225,0.157923202,0.541914548,0.310978908,0.136289886,0.552731206
0.282314765,0.179015684,0.538669551,0.280151433,0.160086533,0.559762034
0.281233099,0.182260681,0.53650622,0.288263926,0.161709032,0.550027042
0.284478096,0.175229854,0.54029205,0.289345592,0.157923202,0.552731206
0.2796106,0.181719849,0.538669551,0.2796106,0.167658194,0.552731206
0.281233099,0.174148188,0.544618713,0.281773932,0.165494862,0.552731206
0.276365603,0.17252569,0.551108707,0.26825311,0.160627366,0.571119524
0.275283937,0.177393186,0.547322877,0.274743104,0.158464035,0.566792861
0.272579773,0.175229854,0.552190373,0.272579773,0.155219037,0.57220119
0.281773932,0.161168199,0.557057869,0.288804759,0.140075717,0.571119524
0.282855598,0.154678204,0.562466198,0.291508924,0.135749054,0.572742023
0.29259059,0.146565711,0.560843699,0.301243916,0.12763656,0.571119524
0.291508924,0.15197404,0.556517036,0.30016225,0.126014062,0.573823688
0.283396431,0.154678204,0.561925365,0.290427258,0.134126555,0.575446187
0.279069767,0.155219037,0.565711195,0.283937263,0.135208221,0.580854516
0.276365603,0.163331531,0.560302866,0.276365603,0.146565711,0.577068686
0.274743104,0.169821525,0.55543537,0.277447269,0.153055706,0.569497025
0.276365603,0.169280692,0.554353705,0.279069767,0.146024878,0.574905354
0.273120606,0.170362358,0.556517036,0.273661439,0.153055706,0.573282856
0.271498107,0.174689021,0.553812872,0.267712277,0.156841536,0.575446187
0.281773932,0.17252569,0.545700379,0.282855598,0.160086533,0.557057869
0.276365603,0.177393186,0.546241211,0.277447269,0.161168199,0.561384532
0.277988102,0.176852353,0.545159546,0.275283937,0.175229854,0.549486209
0.292049757,0.162790698,0.545159546,0.289886425,0.170362358,0.539751217
0.302325581,0.157382369,0.54029205,0.30773391,0.166576528,0.525689562
0.30394808,0.15197404,0.54407788,0.313142239,0.160086533,0.526771228
0.317468902,0.148729043,0.533802055,0.329367226,0.161168199,0.509464575
0.333153056,0.142239048,0.524607896,0.345051379,0.149810708,0.505137912
0.342347215,0.136289886,0.521362899,0.355868037,0.14440238,0.499729584
0.365062196,0.126554895,0.50838291,0.379123851,0.131963223,0.488912926
0.369388859,0.128718226,0.501892915,0.380205516,0.124391563,0.49540292
0.37155219,0.124932396,0.503515414,0.381828015,0.128718226,0.489453759
0.379123851,0.118442401,0.502433748,0.391022174,0.125473229,0.483504597
0.376960519,0.124932396,0.498107085,0.388858843,0.127095727,0.48404543
0.381287182,0.134126555,0.484586263,0.387236344,0.130881558,0.481882098
0.393185506,0.134667388,0.472147107,0.396971336,0.128177393,0.474851271
0.389940508,0.141698215,0.468361276,0.393726339,0.129799892,0.47647377
0.387236344,0.145484045,0.467279611,0.381287182,0.134126555,0.484586263
0.383450514,0.149269876,0.467279611,0.380746349,0.132504056,0.486749594
0.381828015,0.158464035,0.45970795,0.374797188,0.138994051,0.486208761
0.378583018,0.168739859,0.452677123,0.368848026,0.14440238,0.486749594
0.380746349,0.169280692,0.449972958,0.362898864,0.159004867,0.478096268
0.381287182,0.173066522,0.445646295,0.364521363,0.156841536,0.478637101
0.374256355,0.175770687,0.449972958,0.36776636,0.144943213,0.487290427
0.371011357,0.17631152,0.452677123,0.36776636,0.147106544,0.485127096
0.373715522,0.177934018,0.44835046,0.368848026,0.129799892,0.501352082
0.378042185,0.175770687,0.446187128,0.379664684,0.124391563,0.495943753
0.380746349,0.176852353,0.442401298,0.374797188,0.12763656,0.497566252
0.388858843,0.175770687,0.435370471,0.390481341,0.12385073,0.485667929
0.387236344,0.182260681,0.430502975,0.381287182,0.129259059,0.489453759
0.386154678,0.19145484,0.422390481,0.376960519,0.137912385,0.485127096
0.380205516,0.195781504,0.42401298,0.374256355,0.147106544,0.478637101
0.382909681,0.196322336,0.420767983,0.386154678,0.150892374,0.462952948
0.380205516,0.192536506,0.427257977,0.379664684,0.150351541,0.469983775
0.372093023,0.193618172,0.434288805,0.372633856,0.143320714,0.48404543
0.372633856,0.189832342,0.437533802,0.381287182,0.14440238,0.474310438
0.373715522,0.187128177,0.439156301,0.376960519,0.142239048,0.480800433
0.371011357,0.194159005,0.434829638,0.373174689,0.146024878,0.480800433
0.375338021,0.190914008,0.433747972,0.383450514,0.148729043,0.467820443
0.386154678,0.184964846,0.428880476,0.388858843,0.130881558,0.4802596
0.391563007,0.180638183,0.42779881,0.401838832,0.126014062,0.472147107
0.405624662,0.175229854,0.419145484,0.41644132,0.110870741,0.472687939
0.411573824,0.175770687,0.412655489,0.428880476,0.115738237,0.455381287
0.408328826,0.190914008,0.400757166,0.422931314,0.122769064,0.454299621
0.409951325,0.195240671,0.394808004,0.42779881,0.12763656,0.44456463
0.408869659,0.20443483,0.386695511,0.430502975,0.118442401,0.451054624
0.40346133,0.217955652,0.378583018,0.42779881,0.121687399,0.450513791
0.383450514,0.246078962,0.370470525,0.389940508,0.138994051,0.471065441
0.378042185,0.259599784,0.362358031,0.375338021,0.153596539,0.471065441
0.351000541,0.278528935,0.370470525,0.338561385,0.173066522,0.488372093
0.351000541,0.280692266,0.368307193,0.34342888,0.173066522,0.483504597
0.353163872,0.275283937,0.37155219,0.350459708,0.160627366,0.488912926
0.345051379,0.2796106,0.375338021,0.348837209,0.153055706,0.498107085
0.341806382,0.278528935,0.379664684,0.338020552,0.167658194,0.494321255
0.342347215,0.275283937,0.382368848,0.349378042,0.158464035,0.492157923
0.331530557,0.290968091,0.377501352,0.340183883,0.176852353,0.482963764
0.321795565,0.300703083,0.377501352,0.330989724,0.190373175,0.478637101
0.310438075,0.310438075,0.379123851,0.322336398,0.193077339,0.484586263
0.30394808,0.310438075,0.385613845,0.310438075,0.190373175,0.499188751
0.290968091,0.304488913,0.404542996,0.284478096,0.190373175,0.525148729
0.286100595,0.301784749,0.412114657,0.273661439,0.191995673,0.534342888
0.276365603,0.29637642,0.427257977,0.262303948,0.194159005,0.543537047
0.269334776,0.29637642,0.434288805,0.260681449,0.203353164,0.535965387
0.262303948,0.292049757,0.445646295,0.253650622,0.203893997,0.542455381
0.250405625,0.29259059,0.457003786,0.237966468,0.200108167,0.561925365
0.239048134,0.289345592,0.471606274,0.224986479,0.216333153,0.558680368
0.232017307,0.277988102,0.489994592,0.215251487,0.220118983,0.564629529
0.222282315,0.26446728,0.513250406,0.207138994,0.207138994,0.585722012
0.222823148,0.242833964,0.534342888,0.213088156,0.200108167,0.586803678
0.225527312,0.224986479,0.549486209,0.220659816,0.189832342,0.589507842
0.218496485,0.221741482,0.559762034,0.216873986,0.186046512,0.597079502
0.215251487,0.207138994,0.577609519,0.205516495,0.176852353,0.617631152
0.214169822,0.203893997,0.581936182,0.205516495,0.177393186,0.617090319
0.223904813,0.182260681,0.593834505,0.213628989,0.162790698,0.623580314
0.226068145,0.171444024,0.602487831,0.209843158,0.158464035,0.631692807
0.231476474,0.1595457,0.608977826,0.217955652,0.155219037,0.626825311
0.232017307,0.153055706,0.614926988,0.215251487,0.153596539,0.631151974
0.233639805,0.149269876,0.617090319,0.223904813,0.154137372,0.621957815
0.230935641,0.154137372,0.614926988,0.220118983,0.152514873,0.627366144
0.228231476,0.159004867,0.612763656,0.217955652,0.157923202,0.624121147
0.221200649,0.150351541,0.62844781,0.21579232,0.154678204,0.629529475
0.222282315,0.158464035,0.619253651,0.216333153,0.159004867,0.624661979
0.227690644,0.154137372,0.618171985,0.222282315,0.152514873,0.625202812
0.220659816,0.15575987,0.623580314,0.222823148,0.160627366,0.616549486
0.21957815,0.154678204,0.625743645,0.226068145,0.162790698,0.611141157
0.223904813,0.144943213,0.631151974,0.223904813,0.160627366,0.61546782
0.225527312,0.140075717,0.634396971,0.220659816,0.161168199,0.618171985
0.224445646,0.132504056,0.643050297,0.225527312,0.154137372,0.620335316
0.224986479,0.129799892,0.645213629,0.224445646,0.149269876,0.626284478
0.223363981,0.128177393,0.648458626,0.223904813,0.147647377,0.62844781
0.222823148,0.128177393,0.648999459,0.226608978,0.143861547,0.629529475
0.233098972,0.126014062,0.640886966,0.23634397,0.14440238,0.619253651
0.231476474,0.129259059,0.639264467,0.23255814,0.138453218,0.628988643
0.224445646,0.132504056,0.643050297,0.228231476,0.149269876,0.622498648
0.222823148,0.135749054,0.641427799,0.232017307,0.148729043,0.619253651
0.228772309,0.146024878,0.625202812,0.228772309,0.143861547,0.627366144
0.23255814,0.144943213,0.622498648,0.233639805,0.147647377,0.618712818
0.247160627,0.14440238,0.608436993,0.250946458,0.15197404,0.597079502
0.260681449,0.144943213,0.594375338,0.267712277,0.146024878,0.586262845
0.263926447,0.151433207,0.584640346,0.26825311,0.151433207,0.580313683
0.263385614,0.149810708,0.586803678,0.269875608,0.14818821,0.581936182
0.263385614,0.157382369,0.579232017,0.265548945,0.162249865,0.57220119
0.271498107,0.159004867,0.569497025,0.266630611,0.164413196,0.568956193
0.277447269,0.159004867,0.563547864,0.282314765,0.168739859,0.548945376
0.284478096,0.154137372,0.561384532,0.289345592,0.163331531,0.547322877
0.287182261,0.157923202,0.554894538,0.29637642,0.168199027,0.535424554
0.29637642,0.150892374,0.552731206,0.307193077,0.163331531,0.529475392
0.301784749,0.144943213,0.553272039,0.315846403,0.160627366,0.52352623
0.303407247,0.14440238,0.552190373,0.313142239,0.152514873,0.534342888
0.306111412,0.146024878,0.54786371,0.321254732,0.157382369,0.521362899
0.310438075,0.149269876,0.54029205,0.326663061,0.153596539,0.5197404
0.309897242,0.153055706,0.537047052,0.327203894,0.154137372,0.518658734
0.30394808,0.156300703,0.539751217,0.318550568,0.148729043,0.532720389
0.305029746,0.152514873,0.542455381,0.318550568,0.150892374,0.530557058
0.301784749,0.154137372,0.54407788,0.314764738,0.145484045,0.539751217
0.29637642,0.154137372,0.549486209,0.299621417,0.150351541,0.550027042
0.299080584,0.149810708,0.551108707,0.306111412,0.141698215,0.552190373
0.290968091,0.162790698,0.546241211,0.293672255,0.153055706,0.553272039
0.293131422,0.1595457,0.547322877,0.301784749,0.153055706,0.545159546
0.290968091,0.1595457,0.549486209,0.299621417,0.153596539,0.546782044
0.282314765,0.163872363,0.553812872,0.294213088,0.14818821,0.557598702
0.278528935,0.164954029,0.556517036,0.283396431,0.142779881,0.573823688
0.27203894,0.165494862,0.562466198,0.273661439,0.142239048,0.584099513
0.271498107,0.162790698,0.565711195,0.277447269,0.14818821,0.574364521
0.265548945,0.167658194,0.566792861,0.272579773,0.147647377,0.57977285
0.262844781,0.170903191,0.566252028,0.259599784,0.140075717,0.6003245
0.263926447,0.164413196,0.571660357,0.256895619,0.133585722,0.609518659
0.261222282,0.173066522,0.565711195,0.260140617,0.133585722,0.606273661
0.266089778,0.171444024,0.562466198,0.265008112,0.130881558,0.60411033
0.26446728,0.174689021,0.560843699,0.262844781,0.138994051,0.598161168
0.260140617,0.181719849,0.558139535,0.253109789,0.134667388,0.612222823
0.257977285,0.187128177,0.554894538,0.249323959,0.137912385,0.612763656
0.256354786,0.195781504,0.54786371,0.254732288,0.150892374,0.594375338
0.253109789,0.193618172,0.553272039,0.24770146,0.153596539,0.598702001
0.258518118,0.18009735,0.561384532,0.253109789,0.147106544,0.599783667
0.255273121,0.18009735,0.564629529,0.246619794,0.143861547,0.609518659
0.24770146,0.188750676,0.563547864,0.232017307,0.164413196,0.603569497
0.242293131,0.189291509,0.56841536,0.229313142,0.163331531,0.607355327
0.244997296,0.186587345,0.56841536,0.247160627,0.152514873,0.6003245
0.2401298,0.182260681,0.577609519,0.238507301,0.150892374,0.610600324
0.238507301,0.183342347,0.578150352,0.23634397,0.155219037,0.608436993
0.250946458,0.174148188,0.574905354,0.247160627,0.145484045,0.607355327
0.262844781,0.167658194,0.569497025,0.265008112,0.135749054,0.599242834
0.263926447,0.167658194,0.56841536,0.256895619,0.130881558,0.612222823
0.270957274,0.162249865,0.566792861,0.26446728,0.12763656,0.60789616
0.272579773,0.163331531,0.564088697,0.260681449,0.133585722,0.605732829
0.275283937,0.163331531,0.561384532,0.269875608,0.136289886,0.593834505
0.286641428,0.15575987,0.557598702,0.284478096,0.138994051,0.576527853
0.284478096,0.159004867,0.556517036,0.277988102,0.142239048,0.57977285
0.278528935,0.168739859,0.552731206,0.276906436,0.147106544,0.57598702
0.273661439,0.17252569,0.553812872,0.267171444,0.147106544,0.585722012
0.270957274,0.167117361,0.561925365,0.262303948,0.146024878,0.591671174
0.27582477,0.15197404,0.57220119,0.26825311,0.138994051,0.592752839
0.278528935,0.151433207,0.570037858,0.274743104,0.149810708,0.575446187
0.289345592,0.14818821,0.562466198,0.288263926,0.140616549,0.571119524
0.295294754,0.145484045,0.559221201,0.291508924,0.12763656,0.580854516
0.289345592,0.146565711,0.564088697,0.281233099,0.140616549,0.578150352
0.296917253,0.144943213,0.558139535,0.287182261,0.143861547,0.568956193
0.290968091,0.153596539,0.55543537,0.286641428,0.149810708,0.563547864
0.302866414,0.160627366,0.53650622,0.296917253,0.153055706,0.550027042
0.312601406,0.163331531,0.524067063,0.316928069,0.153596539,0.529475392
0.319091401,0.166035695,0.514872904,0.325040562,0.147647377,0.527312061
0.33585722,0.161709032,0.502433748,0.344510546,0.142239048,0.513250406
0.3601947,0.154678204,0.485127096,0.371011357,0.133585722,0.49540292
0.354786371,0.166035695,0.479177934,0.363439697,0.143861547,0.492698756
0.3601947,0.167658194,0.472147107,0.373715522,0.134667388,0.49161709
0.363439697,0.171444024,0.465116279,0.37155219,0.139534884,0.488912926
0.363439697,0.177934018,0.458626284,0.375338021,0.141157382,0.483504597
0.356949703,0.190373175,0.452677123,0.365603029,0.136289886,0.498107085
0.357490535,0.199026501,0.443482964,0.365603029,0.144943213,0.489453759
0.373174689,0.188209843,0.438615468,0.386154678,0.131963223,0.481882098
0.372633856,0.189832342,0.437533802,0.382909681,0.131963223,0.485127096
0.368848026,0.194699838,0.436452136,0.369929692,0.137371552,0.492698756
0.362898864,0.204975663,0.432125473,0.369388859,0.120605733,0.510005408
0.369388859,0.196863169,0.433747972,0.373174689,0.13142239,0.49540292
0.363439697,0.201189832,0.435370471,0.360735533,0.130340725,0.508923743
0.358031368,0.201189832,0.440778799,0.354245538,0.139534884,0.506219578
0.355327204,0.205516495,0.439156301,0.361817198,0.14818821,0.489994592
0.343969713,0.217955652,0.438074635,0.347755544,0.161709032,0.490535425
0.335316387,0.228231476,0.436452136,0.339102217,0.173066522,0.48783126
0.338020552,0.222823148,0.439156301,0.335316387,0.166035695,0.498647918
0.350459708,0.220659816,0.428880476,0.355327204,0.166035695,0.478637101
0.353704705,0.222823148,0.423472147,0.358031368,0.168199027,0.473769605
0.35640887,0.225527312,0.418063818,0.372633856,0.1595457,0.467820443
0.359113034,0.228772309,0.412114657,0.368848026,0.161168199,0.469983775
0.353704705,0.233639805,0.412655489,0.362358031,0.161709032,0.475932937
0.33964305,0.244456463,0.415900487,0.338020552,0.17631152,0.485667929
0.328826393,0.25148729,0.419686317,0.325040562,0.182260681,0.492698756
0.334234721,0.234721471,0.431043807,0.333693889,0.170903191,0.49540292
0.328826393,0.236884803,0.434288805,0.329908058,0.162249865,0.507842077
0.316387236,0.240670633,0.442942131,0.321254732,0.161168199,0.517577069
0.322877231,0.225527312,0.451595457,0.330448891,0.147106544,0.522444565
0.319632234,0.235262304,0.445105462,0.319632234,0.149269876,0.531097891
0.322877231,0.230394808,0.446727961,0.322877231,0.150351541,0.526771228
0.328826393,0.213088156,0.458085452,0.334234721,0.129259059,0.53650622
0.330448891,0.197404002,0.472147107,0.33585722,0.122769064,0.541373716
0.316928069,0.214710654,0.468361276,0.306652244,0.128177393,0.565170362
0.305029746,0.224986479,0.469983775,0.283396431,0.132504056,0.584099513
0.304488913,0.222823148,0.472687939,0.29259059,0.15197404,0.55543537
0.310438075,0.210383991,0.479177934,0.310978908,0.140616549,0.548404543
0.307193077,0.213088156,0.479718767,0.310438075,0.15197404,0.537587885
0.303407247,0.205516495,0.491076257,0.306652244,0.137371552,0.555976203
0.301243916,0.20443483,0.494321255,0.299080584,0.146565711,0.554353705
0.288804759,0.211465657,0.499729584,0.285018929,0.143861547,0.571119524
0.286641428,0.212547323,0.500811249,0.281233099,0.150892374,0.567874527
0.281773932,0.206598161,0.511627907,0.283937263,0.14818821,0.567874527
0.290968091,0.18766901,0.521362899,0.294753921,0.138453218,0.566792861
0.297458085,0.164954029,0.537587885,0.307193077,0.12385073,0.568956193
0.301243916,0.154678204,0.54407788,0.313142239,0.114656571,0.57220119
0.303407247,0.152514873,0.54407788,0.308815576,0.117360736,0.573823688
0.298539751,0.157382369,0.54407788,0.312060573,0.115197404,0.572742023
0.299621417,0.157923202,0.542455381,0.312601406,0.12385073,0.563547864
0.293131422,0.164413196,0.542455381,0.305029746,0.12385073,0.571119524
0.296917253,0.170903191,0.532179557,0.300703083,0.122228231,0.577068686
0.290427258,0.171984857,0.537587885,0.297458085,0.128177393,0.574364521
0.288263926,0.18009735,0.531638724,0.29259059,0.133044889,0.574364521
0.284478096,0.184964846,0.530557058,0.286100595,0.146565711,0.567333694
0.277447269,0.194159005,0.528393726,0.281233099,0.14440238,0.574364521
0.274202271,0.193077339,0.532720389,0.281233099,0.148729043,0.570037858
0.274202271,0.188209843,0.537587885,0.282314765,0.15197404,0.565711195
0.266089778,0.190914008,0.542996214,0.270957274,0.160086533,0.568956193
0.258518118,0.195781504,0.545700379,0.261222282,0.1595457,0.579232017
0.25148729,0.192536506,0.555976203,0.242293131,0.15575987,0.601946998
0.257436452,0.182801514,0.559762034,0.261763115,0.142239048,0.595997837
