Fc_real,Fd_real,Fe_real,Fc_pre,Fd_pre,Fe_pre
0.573282856,0.426717144,0,0.654948621,0.345051379,0
0.583017847,0.416982153,0,0.665765279,0.334234721,0
0.587885343,0.412114657,0,0.661438615,0.338561385,0
0.583017847,0.416982153,0,0.656030287,0.343969713,0
0.583017847,0.416982153,0,0.654407788,0.345592212,0
0.588426176,0.411573824,0,0.659816117,0.340183883,0
0.578150352,0.421849648,0,0.653326122,0.346673878,0
0.573282856,0.426717144,0,0.646836128,0.353163872,0
0.574905354,0.425094646,0,0.640346133,0.359653867,0
0.591130341,0.408869659,0,0.663601947,0.336398053,0
0.587885343,0.412114657,0,0.651703624,0.348296376,0
0.598702001,0.401297999,0,0.678745268,0.321254732,0
0.584640346,0.415359654,0,0.660897783,0.339102217,0
0.571660357,0.428339643,0,0.636560303,0.363439697,0
0.553812872,0.446187128,0,0.612763656,0.387236344,0
0.531097891,0.468902109,0,0.591130341,0.408869659,0
0.542455381,0.457544619,0,0.603028664,0.396971336,0
0.526771228,0.473228772,0,0.595457004,0.404542996,0
0.516495403,0.483504597,0,0.576527853,0.423472147,0
0.525689562,0.474310438,0,0.59653867,0.40346133,0
0.5197404,0.4802596,0,0.585181179,0.414818821,0
0.532179557,0.467820443,0,0.594375338,0.405624662,0
0.530557058,0.469442942,0,0.602487831,0.397512169,0
0.511627907,0.488372093,0,0.577609519,0.422390481,0
0.506760411,0.493239589,0,0.555976203,0.444023797,0
0.520281233,0.479718767,0,0.581936182,0.418063818,0
0.526771228,0.473228772,0,0.587885343,0.412114657,0
0.526771228,0.473228772,0,0.587344511,0.412655489,0
0.532179557,0.467820443,0,0.598702001,0.401297999,0
0.537587885,0.462412115,0,0.605191996,0.394808004,0
0.534883721,0.465116279,0,0.603569497,0.396430503,0
0.522985398,0.477014602,0,0.597079502,0.402920498,0
0.524067063,0.475932937,0,0.590048675,0.409951325,0
0.521362899,0.478637101,0,0.586262845,0.413737155,0
0.516495403,0.483504597,0,0.586803678,0.413196322,0
0.497025419,0.502974581,0,0.554353705,0.445646295,0
0.498107085,0.501892915,0,0.555976203,0.444023797,0
0.493780422,0.506219578,0,0.557598702,0.442401298,0
0.506219578,0.493780422,0,0.566792861,0.433207139,0
0.492157923,0.507842077,0,0.548404543,0.451595457,0
0.509464575,0.490535425,0,0.565170362,0.434829638,0
0.514872904,0.485127096,0,0.572742023,0.427257977,0
0.525689562,0.474310438,0,0.586262845,0.413737155,0
0.518658734,0.481341266,0,0.577068686,0.422931314,0
0.529475392,0.470524608,0,0.586262845,0.413737155,0
0.537047052,0.462952948,0,0.591671174,0.408328826,0
0.542996214,0.457003786,0,0.617090319,0.382909681,0
0.534342888,0.465657112,0,0.611141157,0.388858843,0
0.538128718,0.461871282,0,0.614386155,0.385613845,0
0.537047052,0.462952948,0,0.586262845,0.413737155,0
0.534883721,0.465116279,0,0.593834505,0.406165495,0
0.528934559,0.471065441,0,0.583017847,0.416982153,0
0.537047052,0.462952948,0,0.586262845,0.413737155,0
0.537587885,0.462412115,0,0.580854516,0.419145484,0
0.539751217,0.460248783,0,0.581936182,0.418063818,0
0.545700379,0.454299621,0,0.598702001,0.401297999,0
0.556517036,0.443482964,0,0.614926988,0.385073012,0
0.560302866,0.439697134,0,0.634937804,0.365062196,0
0.549486209,0.450513791,0,0.625743645,0.374256355,0
0.555976203,0.444023797,0,0.626284478,0.373715522,0
0.565711195,0.434288805,0,0.639264467,0.360735533,0
0.556517036,0.443482964,0,0.622498648,0.377501352,0
0.553272039,0.446727961,0,0.631151974,0.368848026,0
0.555976203,0.444023797,0,0.621957815,0.378042185,0
0.58355868,0.41644132,0,0.651162791,0.348837209,0
0.574905354,0.425094646,0,0.644672796,0.355327204,0
0.560843699,0.439156301,0,0.637101136,0.362898864,0
0.574364521,0.425635479,0,0.661979448,0.338020552,0
0.564629529,0.435370471,0,0.633315306,0.366684694,0
0.570037858,0.429962142,0,0.647917793,0.352082207,0
0.576527853,0.423472147,0,0.654407788,0.345592212,0
0.580313683,0.419686317,0,0.650081125,0.349918875,0
0.576527853,0.423472147,0,0.641968632,0.358031368,0
0.564629529,0.435370471,0,0.630070308,0.369929692,0
0.562466198,0.437533802,0,0.631692807,0.368307193,0
0.569497025,0.430502975,0,0.640346133,0.359653867,0
0.566252028,0.433747972,0,0.624121147,0.375878853,0
0.568956193,0.431043807,0,0.627366144,0.372633856,0
0.56841536,0.43158464,0,0.637101136,0.362898864,0
0.555976203,0.444023797,0,0.624661979,0.375338021,0
0.55164954,0.44835046,0,0.603569497,0.396430503,0
0.558680368,0.441319632,0,0.618712818,0.381287182,0
0.564088697,0.435911303,0,0.640886966,0.359113034,0
0.560302866,0.439697134,0,0.62844781,0.37155219,0
0.555976203,0.444023797,0,0.624121147,0.375878853,0
0.55543537,0.44456463,0,0.630611141,0.369388859,0
0.54029205,0.45970795,0,0.617090319,0.382909681,0
0.547322877,0.452677123,0,0.644131963,0.355868037,0
0.535965387,0.464034613,0,0.614386155,0.385613845,0
0.52352623,0.47647377,0,0.604651163,0.395348837,0
0.521903732,0.478096268,0,0.604651163,0.395348837,0
0.514872904,0.485127096,0,0.583017847,0.416982153,0
0.518117902,0.481882098,0,0.595997837,0.404002163,0
0.520281233,0.479718767,0,0.581936182,0.418063818,0
0.50459708,0.49540292,0,0.571119524,0.428880476,0
0.507301244,0.492698756,0,0.581936182,0.418063818,0
0.499729584,0.500270416,0,0.567874527,0.432125473,0
0.502974581,0.497025419,0,0.584099513,0.415900487,0
0.506219578,0.493780422,0,0.582477015,0.417522985,0
0.515413737,0.484586263,0,0.582477015,0.417522985,0
0.5197404,0.4802596,0,0.587885343,0.412114657,0
0.519199567,0.480800433,0,0.589507842,0.410492158,0
0.520822066,0.479177934,0,0.599783667,0.400216333,0
0.531097891,0.468902109,0,0.616549486,0.383450514,0
0.527852893,0.472147107,0,0.597079502,0.402920498,0
0.541373716,0.458626284,0,0.617631152,0.382368848,0
0.544618713,0.455381287,0,0.621957815,0.378042185,0
0.545159546,0.454840454,0,0.621416982,0.378583018,0
0.533802055,0.466197945,0,0.599242834,0.400757166,0
0.531097891,0.468902109,0,0.593293672,0.406706328,0
0.537047052,0.462952948,0,0.594916171,0.405083829,0
0.533802055,0.466197945,0,0.589507842,0.410492158,0
0.532720389,0.467279611,0,0.588967009,0.411032991,0
0.522444565,0.477555435,0,0.577609519,0.422390481,0
0.524607896,0.475392104,0,0.585722012,0.414277988,0
0.5197404,0.4802596,0,0.592752839,0.407247161,0
0.52352623,0.47647377,0,0.595997837,0.404002163,0
0.527852893,0.472147107,0,0.601946998,0.398053002,0
0.516495403,0.483504597,0,0.586803678,0.413196322,0
0.526230395,0.473769605,0,0.597620335,0.402379665,0
0.524607896,0.475392104,0,0.579232017,0.420767983,0
0.516495403,0.483504597,0,0.566252028,0.433747972,0
0.516495403,0.483504597,0,0.566252028,0.433747972,0
0.506219578,0.493780422,0,0.559221201,0.440778799,0
0.516495403,0.483504597,0,0.565170362,0.434829638,0
0.512709573,0.487290427,0,0.570037858,0.429962142,0
0.513791239,0.486208761,0,0.568956193,0.431043807,0
0.50459708,0.49540292,0,0.542455381,0.457544619,0
0.506760411,0.493239589,0,0.55164954,0.44835046,0
0.52352623,0.47647377,0,0.573823688,0.426176312,0
0.504056247,0.495943753,0,0.554894538,0.445105462,0
0.511627907,0.488372093,0,0.560843699,0.439156301,0
0.517577069,0.482422931,0,0.561384532,0.438615468,0
0.520822066,0.479177934,0,0.568956193,0.431043807,0
0.51595457,0.48404543,0,0.57220119,0.42779881,0
0.518117902,0.481882098,0,0.570037858,0.429962142,0
0.519199567,0.480800433,0,0.577609519,0.422390481,0
0.520822066,0.479177934,0,0.574905354,0.425094646,0
0.528934559,0.471065441,0,0.585722012,0.414277988,0
0.528934559,0.471065441,0,0.584640346,0.415359654,0
0.527852893,0.472147107,0,0.581395349,0.418604651,0
0.537587885,0.462412115,0,0.585181179,0.414818821,0
0.538669551,0.461330449,0,0.589507842,0.410492158,0
0.55164954,0.44835046,0,0.625202812,0.374797188,0
0.541914548,0.458085452,0,0.614386155,0.385613845,0
0.550027042,0.449972958,0,0.628988643,0.371011357,0
0.55543537,0.44456463,0,0.625743645,0.374256355,0
0.553812872,0.446187128,0,0.631692807,0.368307193,0
0.563007031,0.436992969,0,0.640346133,0.359653867,0
0.555976203,0.444023797,0,0.627366144,0.372633856,0
0.553272039,0.446727961,0,0.634396971,0.365603029,0
0.539210384,0.460789616,0,0.616008653,0.383991347,0
0.539751217,0.460248783,0,0.618712818,0.381287182,0
0.544618713,0.455381287,0,0.618712818,0.381287182,0
0.548945376,0.451054624,0,0.620876149,0.379123851,0
0.554894538,0.445105462,0,0.631151974,0.368848026,0
0.560843699,0.439156301,0,0.641427799,0.358572201,0
0.564088697,0.435911303,0,0.642509465,0.357490535,0
0.566252028,0.433747972,0,0.636560303,0.363439697,0
0.569497025,0.430502975,0,0.644131963,0.355868037,0
0.567874527,0.432125473,0,0.658193618,0.341806382,0
0.560302866,0.439697134,0,0.637101136,0.362898864,0
0.566252028,0.433747972,0,0.651703624,0.348296376,0
0.567333694,0.432666306,0,0.650081125,0.349918875,0
0.561384532,0.438615468,0,0.633315306,0.366684694,0
0.553272039,0.446727961,0,0.614926988,0.385073012,0
0.55164954,0.44835046,0,0.622498648,0.377501352,0
0.556517036,0.443482964,0,0.63223364,0.36776636,0
0.553812872,0.446187128,0,0.628988643,0.371011357,0
0.554353705,0.445646295,0,0.60411033,0.39588967,0
0.546241211,0.453758789,0,0.604651163,0.395348837,0
0.54407788,0.45592212,0,0.587344511,0.412655489,0
0.547322877,0.452677123,0,0.602487831,0.397512169,0
0.553812872,0.446187128,0,0.595997837,0.404002163,0
0.557598702,0.442401298,0,0.593834505,0.406165495,0
0.550027042,0.449972958,0,0.581936182,0.418063818,0
0.561925365,0.438074635,0,0.608436993,0.391563007,0
0.575446187,0.424553813,0,0.637641969,0.362358031,0
0.574905354,0.425094646,0,0.647376961,0.352623039,0
0.570578691,0.429421309,0,0.648999459,0.351000541,0
0.57220119,0.42779881,0,0.647376961,0.352623039,0
0.57220119,0.42779881,0,0.6398053,0.3601947,0
0.564629529,0.435370471,0,0.638182802,0.361817198,0
0.564088697,0.435911303,0,0.626284478,0.373715522,0
0.548404543,0.451595457,0,0.61168199,0.38831801,0
0.54029205,0.45970795,0,0.600865333,0.399134667,0
0.548404543,0.451595457,0,0.608977826,0.391022174,0
0.544618713,0.455381287,0,0.601406165,0.398593835,0
0.541914548,0.458085452,0,0.603028664,0.396971336,0
0.55164954,0.44835046,0,0.61546782,0.38453218,0
0.55164954,0.44835046,0,0.616549486,0.383450514,0
0.54407788,0.45592212,0,0.611141157,0.388858843,0
0.561925365,0.438074635,0,0.627906977,0.372093023,0
0.562466198,0.437533802,0,0.627906977,0.372093023,0
0.559221201,0.440778799,0,0.63223364,0.36776636,0
0.563547864,0.436452136,0,0.637641969,0.362358031,0
0.558680368,0.441319632,0,0.631692807,0.368307193,0
0.54407788,0.45592212,0,0.601946998,0.398053002,0
0.55543537,0.44456463,0,0.624121147,0.375878853,0
0.547322877,0.452677123,0,0.611141157,0.388858843,0
0.561384532,0.438615468,0,0.627366144,0.372633856,0
0.583017847,0.416982153,0,0.657111952,0.342888048,0
0.582477015,0.417522985,0,0.653326122,0.346673878,0
0.573823688,0.426176312,0,0.647917793,0.352082207,0
0.582477015,0.417522985,0,0.655489454,0.344510546,0
0.573282856,0.426717144,0,0.629529475,0.370470525,0
0.570037858,0.429962142,0,0.634396971,0.365603029,0
0.568956193,0.431043807,0,0.620335316,0.379664684,0
0.57977285,0.42022715,0,0.640886966,0.359113034,0
0.581936182,0.418063818,0,0.640886966,0.359113034,0
0.584099513,0.415900487,0,0.6398053,0.3601947,0
0.591130341,0.408869659,0,0.652785289,0.347214711,0
0.587344511,0.412655489,0,0.642509465,0.357490535,0
0.57598702,0.42401298,0,0.63601947,0.36398053,0
0.569497025,0.430502975,0,0.627366144,0.372633856,0
0.560843699,0.439156301,0,0.624121147,0.375878853,0
0.557598702,0.442401298,0,0.613845322,0.386154678,0
0.54407788,0.45592212,0,0.595997837,0.404002163,0
0.551108707,0.448891293,0,0.611141157,0.388858843,0
0.553272039,0.446727961,0,0.619794484,0.380205516,0
0.54786371,0.45213629,0,0.60411033,0.39588967,0
0.533802055,0.466197945,0,0.599783667,0.400216333,0
0.544618713,0.455381287,0,0.603569497,0.396430503,0
0.540832883,0.459167117,0,0.603569497,0.396430503,0
0.530557058,0.469442942,0,0.590048675,0.409951325,0
0.521903732,0.478096268,0,0.570578691,0.429421309,0
0.516495403,0.483504597,0,0.567874527,0.432125473,0
0.5197404,0.4802596,0,0.564629529,0.435370471,0
0.51595457,0.48404543,0,0.56841536,0.43158464,0
0.502433748,0.497566252,0,0.552190373,0.447809627,0
0.514872904,0.485127096,0,0.566252028,0.433747972,0
0.50838291,0.49161709,0,0.560843699,0.439156301,0
0.502974581,0.497025419,0,0.555976203,0.444023797,0
0.504056247,0.495943753,0,0.551108707,0.448891293,0
0.514872904,0.485127096,0,0.577609519,0.422390481,0
0.51216874,0.48783126,0,0.57977285,0.42022715,0
0.515413737,0.484586263,0,0.580854516,0.419145484,0
0.514872904,0.485127096,0,0.584099513,0.415900487,0
0.532179557,0.467820443,0,0.60789616,0.39210384,0
0.517577069,0.482422931,0,0.583017847,0.416982153,0
0.522985398,0.477014602,0,0.580854516,0.419145484,0
0.534342888,0.465657112,0,0.606273661,0.393726339,0
0.550027042,0.449972958,0,0.620335316,0.379664684,0
0.541914548,0.458085452,0,0.597079502,0.402920498,0
0.537047052,0.462952948,0,0.595997837,0.404002163,0
0.554353705,0.445646295,0,0.620335316,0.379664684,0
0.550567875,0.449432125,0,0.61168199,0.38831801,0
0.561925365,0.438074635,0,0.619253651,0.380746349,0
0.565170362,0.434829638,0,0.623039481,0.376960519,0
0.572742023,0.427257977,0,0.631692807,0.368307193,0
0.586803678,0.413196322,0,0.659816117,0.340183883,0
0.610600324,0.389399676,0,0.689021092,0.310978908,0
0.60789616,0.39210384,0,0.676041103,0.323958897,0
0.602487831,0.397512169,0,0.680367766,0.319632234,0
0.598702001,0.401297999,0,0.686857761,0.313142239,0
0.598161168,0.401838832,0,0.674418605,0.325581395,0
0.602487831,0.397512169,0,0.676041103,0.323958897,0
0.612222823,0.387777177,0,0.697133586,0.302866414,0
0.620876149,0.379123851,0,0.716062737,0.283937263,0
0.599242834,0.400757166,0,0.685776095,0.314223905,0
0.601946998,0.398053002,0,0.687939427,0.312060573,0
0.607355327,0.392644673,0,0.703082747,0.296917253,0
0.609518659,0.390481341,0,0.704164413,0.295835587,0
0.597620335,0.402379665,0,0.690102758,0.309897242,0
0.598161168,0.401838832,0,0.682531098,0.317468902,0
0.609518659,0.390481341,0,0.704705246,0.295294754,0
0.606273661,0.393726339,0,0.712817739,0.287182261,0
0.616008653,0.383991347,0,0.729583559,0.270416441,0
0.607355327,0.392644673,0,0.700378583,0.299621417,0
0.60789616,0.39210384,0,0.705246079,0.294753921,0
0.611141157,0.388858843,0,0.700919416,0.299080584,0
0.59653867,0.40346133,0,0.680367766,0.319632234,0
0.597079502,0.402920498,0,0.687398594,0.312601406,0
0.601406165,0.398593835,0,0.687939427,0.312060573,0
0.614926988,0.385073012,0,0.711195241,0.288804759,0
0.59653867,0.40346133,0,0.673877772,0.326122228,0
0.610600324,0.389399676,0,0.690643591,0.309356409,0
0.626284478,0.373715522,0,0.713358572,0.286641428,0
0.616008653,0.383991347,0,0.698756084,0.301243916,0
0.606814494,0.393185506,0,0.67550027,0.32449973,0
0.614926988,0.385073012,0,0.716062737,0.283937263,0
0.632774473,0.367225527,0,0.725256896,0.274743104,0
0.637101136,0.362898864,0,0.743645214,0.256354786,0
0.640346133,0.359653867,0,0.744726879,0.255273121,0
0.641968632,0.358031368,0,0.736073553,0.263926447,0
0.620876149,0.379123851,0,0.694970254,0.305029746,0
0.618171985,0.381828015,0,0.704164413,0.295835587,0
0.61168199,0.38831801,0,0.680908599,0.319091401,0
0.610059492,0.389940508,0,0.670632774,0.329367226,0
0.616549486,0.383450514,0,0.691184424,0.308815576,0
0.607355327,0.392644673,0,0.682531098,0.317468902,0
0.617090319,0.382909681,0,0.700919416,0.299080584,0
0.63223364,0.36776636,0,0.722552731,0.277447269,0
0.626284478,0.373715522,0,0.709031909,0.290968091,0
0.618712818,0.381287182,0,0.700378583,0.299621417,0
0.610600324,0.389399676,0,0.692806923,0.307193077,0
0.618712818,0.381287182,0,0.696592753,0.303407247,0
0.629529475,0.370470525,0,0.715521904,0.284478096,0
0.631151974,0.368848026,0,0.732287723,0.267712277,0
0.625743645,0.374256355,0,0.723093564,0.276906436,0
0.617090319,0.382909681,0,0.70362358,0.29637642,0
0.624121147,0.375878853,0,0.70740941,0.29259059,0
0.632774473,0.367225527,0,0.719848567,0.280151433,0
0.627906977,0.372093023,0,0.726879394,0.273120606,0
0.622498648,0.377501352,0,0.702541915,0.297458085,0
0.623580314,0.376419686,0,0.713899405,0.286100595,0
0.620335316,0.379664684,0,0.69226609,0.30773391,0
0.622498648,0.377501352,0,0.69983775,0.30016225,0
