x,y
30.634348,-5.5684185
30.788294,-4.6411486
-5.5376463,20.337776
-12.218084,15.885786
7.1676817,-8.382467
29.880981,-8.967588
40.427086,17.089
24.653738,-17.767685
27.004993,-14.962433
6.026856,10.445576
1.2906549,18.959646
-15.622434,8.421959
-16.18081,-4.8127413
-14.762282,10.78146
-6.742128,19.915012
6.751548,1.5274767
5.8702464,10.496474
23.568073,-18.523155
6.132637,7.071342
-19.11217,-14.852644
-37.1984,-10.785981
-16.960604,-8.688537
25.741625,-17.125214
32.305336,5.4767976
18.513779,-20.309275
17.67916,-20.709627
6.860244,-5.219714
9.154382,-15.145074
33.318558,9.665828
30.902437,-4.2642765
6.0533304,9.681645
6.7403646,1.8376571
22.477272,-19.203955
23.158545,-18.801208
6.726849,0.71339536
5.7217884,10.745126
-6.993785,20.115091
-17.170668,-9.851503
-20.431673,-16.601192
-15.316137,8.742591
21.72437,-19.574526
11.430544,-18.1317
9.329909,-15.381245
6.7520037,1.7968843
-15.26243,9.075144
-26.275434,-19.239517
-33.273537,-16.212988
-29.425726,-18.895494
-19.522226,-15.456634
-8.412087,19.28376
-13.327809,14.456487
0.11219041,19.344553
-16.190353,1.9896972
-14.188061,12.290909
-64.71098,2.4237924
-67.60078,-2.3249898
-16.003492,4.41124
-8.353908,19.355818
30.462078,-6.4381285
31.3362,-0.5034274
29.4277,-9.765148
21.259678,-19.776632
31.27372,-1.5090152
40.835182,17.152037
43.25295,17.307772
11.63749,-18.45652
6.9381537,-5.3444357
7.9271097,-13.120636
7.606505,-11.209584
7.0252824,-6.9943013
7.083426,-7.6018524
-7.172352,20.00822
-25.715094,-19.241373
-65.7757,0.8630513
-27.533195,-19.085947
-16.174217,2.2533984
9.606161,-15.824521
25.774282,-16.657026
31.531439,-0.34763727
7.499222,-10.595032
-3.0499969,20.399624
-15.7145195,7.021199
-13.681369,14.221733
5.7142463,11.383409
21.47856,-19.683186
6.746672,-0.7621038
-10.266394,17.93375
-5.0493617,20.38236
-36.616344,-11.163402
-66.984505,-0.9837266
-67.61686,-2.3555791
-68.528275,-2.884682
4.3071227,15.3833475
6.717284,3.0434074
25.396358,-17.182447
6.9638495,-6.2988744
13.16974,-19.248549
10.021955,-16.412361
38.30369,16.232735
34.883232,12.658538
29.023605,-10.975355
6.0674396,9.988472
-17.515966,-11.255947
-1.1595231,20.019793
32.168056,4.8578305
48.20706,15.915906
31.772087,1.8559068
-17.979765,-13.001652
-68.65572,-3.1445014
-68.99286,-4.085279
-18.169651,-13.278881
6.68893,3.8343034
56.005066,8.468091
59.98335,0.6967981
58.57078,3.955146
36.799644,15.048159
32.639187,7.2248864
34.64117,12.303288
56.657204,6.953786
41.93737,17.300018
52.91584,12.308371
12.210157,-18.518692
6.6484494,4.638649
-11.551693,16.694778
-65.608536,1.1095116
-69.220695,-4.450001
-63.054558,4.6151085
-20.88278,-17.204046
29.619877,-9.754817
7.2207727,-8.808349
6.8191147,-2.8166785
6.2531533,8.496906
8.671167,-14.183084
21.512419,-19.665287
31.458094,-0.34982452
-6.9084663,19.868067
-14.6277895,11.140375
-35.953648,-12.279006
-16.643492,-4.6893296
35.007553,12.842188
61.362347,-2.9497824
57.084953,7.187194
-4.4994326,20.41236
-67.39458,-1.6375262
-68.84405,-3.839993
-64.52661,2.6770163
24.91952,-17.278086
60.449135,-0.41988838
64.161514,-10.474641
58.877613,3.285574
33.423573,10.653054
31.558615,1.7681986
53.555645,11.605683
51.96554,13.271802
62.05887,-4.415029
31.793108,2.1826868
48.362633,15.831229
26.477768,-16.149443
6.675653,4.146868
-41.783722,3.9413185
-68.365,-3.5516074
-68.64427,-3.74497
1.9710984,18.222172
32.82936,7.8970985
29.93969,-8.515456
7.2835226,-9.259154
18.437155,-20.769852
31.342693,0.22971275
12.01959,-18.928102
6.789971,-1.7409496
4.0864697,15.491255
-64.2894,3.0022144
-67.99348,-2.1427448
-26.68179,-19.311161
5.769626,10.602185
34.766304,12.4825735
39.052155,16.502647
15.486496,-20.144518
-22.018942,-17.87806
-68.14361,-3.3234563
-49.270527,11.383412
-2.1545267,20.300438
61.46498,-3.2548602
62.41016,-5.906957
49.982918,14.890466
6.198074,8.821896
4.6327467,14.372352
26.39106,-15.67426
51.887554,13.344171
3.7351158,15.790749
38.808228,16.761805
12.024305,-18.41822
42.67607,17.360373
7.7049603,-11.182688
-16.248552,-4.0220203
-68.65849,-3.1523488
-64.89601,1.8621713
3.566768,16.03517
36.903934,15.1416445
32.536873,6.66895
17.591934,-20.377108
39.707043,16.649565
31.38175,-0.07517842
31.185148,-2.1436083
20.502882,-20.039814
-21.981468,-18.0806
-30.22446,-18.149807
-6.226215,20.282457
-8.075859,19.50379
5.746161,10.13885
-0.03208245,19.466587
8.0657015,-12.080156
28.726828,-11.899151
-1.3929284,20.122648
-21.285215,-17.4768
-51.663013,11.605384
-16.046684,3.9396515
33.433277,10.6376
54.38989,10.60825
28.795742,-11.807053
-15.84325,5.736229
-14.710166,10.906265
25.5037,-17.392427
-15.237229,8.22976
-7.0163445,20.202663
-29.363522,-18.504494
36.374146,14.593163
32.445007,6.163612
57.573944,5.881455
-14.755915,10.771471
-58.328667,8.7358265
-67.182976,-1.2996243
-14.776459,10.725239
31.278725,-1.5425674
26.747763,-15.391659
25.22036,-17.495054
27.826178,-13.764406
29.373896,-9.882443
8.972604,-14.743424
-6.2616563,20.291262
6.76076,-1.9117991
-32.05689,-16.895924
45.458767,17.097359
62.788765,-6.988524
51.429504,13.741641
6.510373,0.1249974
-12.803744,15.248597
27.309242,-14.835306
30.062742,-7.998772
-8.971914,18.957853
-33.824158,-15.612884
-27.067501,-19.186848
-16.319807,-0.95243365
2.7001152,17.311136
-10.228749,17.998917
-16.38797,-4.7719727
-15.367615,7.9572887
-11.960782,16.518385
2.8776479,17.756065
-68.12265,-2.4394813
-16.413286,-2.9922352
2.4469585,17.755733
63.106735,-7.906562
60.40678,-0.74704105
49.594585,15.436233
-36.133568,-12.147716
-61.55684,6.2938623
-18.51181,-13.8222475
6.8181386,-2.941146
6.8423295,-3.7656987
8.14703,-13.167985
4.3829417,15.27911
6.331816,8.26493
-16.417938,-3.9227617
6.798281,-2.235607
-13.743553,13.348229
31.253244,-0.46984407
62.581924,-6.3745794
64.63308,-12.061137
64.01342,-10.092464
6.848147,-3.2564778
-16.429722,-3.3519855
-1.5307537,20.162924
27.05679,-15.2441435
0.39283764,19.01818
-24.814823,-19.095129
-62.559498,5.204849
-64.11172,3.242923
-58.364975,8.785943
-36.709274,-10.391925
-26.549635,-19.196379
-26.814407,-19.255878
-15.643394,6.6842375
-40.905334,1.2806417
-27.45167,-19.31964
-50.596577,11.527403
33.08561,8.813225
57.787468,5.4652
63.985447,-10.573493
48.495304,15.853648
-15.566243,7.52207
-58.511654,9.324985
-23.069117,-18.517704
-14.918411,10.269464
28.813522,-11.735558
6.528068,7.90843
31.944479,3.5339892
-15.779983,6.225381
6.7007008,6.8170285
-15.7170925,6.736102
25.346445,-17.702063
8.787562,-14.561425
46.270542,16.761814
64.66254,-12.139215
63.738827,-9.459962
27.511572,-14.316588
-37.245644,-9.198838
-15.310925,8.711261
2.1568286,18.071243
-6.981738,19.853949
-23.48212,-18.683495
-60.764313,7.069861
-67.93957,-2.9479916
-68.843925,-3.7526538
-63.587402,3.9263823
-63.967422,3.4335806
-39.710648,-3.0185468
-43.105858,6.6201015
-29.292877,-18.512716
-65.04443,1.6698543
-19.536871,-15.468945
-12.657231,15.260264
32.524036,6.9558225
40.16734,16.939667
30.286741,-7.235575
-16.697138,-5.605711
-62.19273,5.6263676
-42.07847,6.007144
5.373881,12.308518
34.099552,11.150893
63.475876,-9.074837
45.092857,17.061972
59.00026,3.0059924
-8.478468,19.26027
7.0198617,-6.9338174
-11.822188,16.0748
7.2390475,-8.95467
55.54227,9.089055
62.998093,-7.575737
64.35048,-11.310558
32.19567,6.565601
-2.3158991,20.335577
-10.155028,18.078955
7.0672083,-7.443826
-0.9171928,19.932444
-20.737398,-16.968983
-38.56656,-6.970654
-65.969246,0.56873304
-67.24538,-1.397459
-65.75765,0.8770123
-40.662872,-0.54454154
-59.933807,7.7945137
-46.91805,10.397108
-62.602562,5.1744504
-52.105835,11.604137
-50.08959,11.489228
-33.151825,-16.306908
-17.197563,-9.98466
-16.141233,2.7801967
-12.997467,14.33362
-33.943054,-15.75309
-65.143936,2.0468013
-65.3353,1.8782595
-4.163147,20.42201
62.664627,-6.6518087
63.18036,-8.351715
64.81156,-12.541275
54.060604,11.024882
32.7227,7.518727
-9.406932,18.649113
6.2436304,8.608481
6.262292,10.598854
56.37781,7.4378257
63.837505,-10.245784
62.946228,-7.4221168
62.131516,-5.115511
36.425785,14.663375
36.114815,14.288394
33.918697,11.381407
-1.3870213,20.191505
-16.37043,-3.2964234
-38.92933,-5.8362026
-40.49434,-0.77427936
-62.87299,4.7884197
-39.98693,-2.0350559
-40.128162,-1.7817116
-32.957108,-15.871827
-48.759903,11.351595
-52.516197,11.364853
-61.273853,6.580143
-62.946945,4.8950205
-65.51134,1.4222021
-67.52476,-1.903317
